UnitID,Institution Name,Institution (entity) name (HD2020),Institution name alias (HD2020),Street address or post office box (HD2020),City location of institution (HD2020),State abbreviation (HD2020),ZIP code (HD2020),Name of chief administrator (HD2020),Title of chief administrator (HD2020),General information telephone number (HD2020),Institution's internet website address (HD2020),Financial aid office web address (HD2020),Admissions office web address (HD2020),Online application web address (HD2020),Net price calculator web address (HD2020),Veterans and Military Servicemembers tuition policies web address (HD2020),Student-Right-to-Know student athlete graduation rate web address (HD2020),Disability Services Web Address (HD2020),Employer Identification Number (HD2020),Dun and Bradstreet numbers (HD2020),OPE Title IV eligibility indicator code (HD2020),Office of Postsecondary Education (OPE) ID Number (HD2020),Multi-institution or multi-campus organization (HD2020),Identification number of multi-institution or multi-campus organization (HD2020),Name of multi-institution or multi-campus organization (HD2020),Fips County code (HD2020),County name (HD2020),State and 116TH Congressional District ID (HD2020),Core Based Statistical Area (CBSA) (HD2020),CBSA Type Metropolitan or Micropolitan (HD2020),Combined Statistical Area (CSA) (HD2020),New England City and Town Area (NECTA) (HD2020),Longitude location of institution (HD2020),Latitude location of institution (HD2020),Institution open to the general public (HD2020),Status of institution (HD2020),UNITID for merged schools (HD2020),Year institution was deleted from IPEDS (HD2020),Date institution closed (HD2020),Institution is active in current year (HD2020),Primarily postsecondary indicator (HD2020),Postsecondary institution indicator (HD2020),Calendar system (IC2020),Years of college-level work required (IC2020),Natural Disaster identification (FLAGS2020)
381361,Massage Therapy Institute of Colorado,Massage Therapy Institute of Colorado, ,1441 York St Ste 301,Denver,CO,80206,Mark Manton,Director,3033296345,www.mtic.edu/,www.mtic.edu/financial-aid-tuition-information/,www.mtic.edu/admissions-information-application/, ,mtic.edu/netprice/npcalc.htm,www.mtic.edu/financial-aid-tuition-information/, ,www.mtic.edu/financial-aid-tuition-information/,841142860,556522563,5,3976300,2,-2,-2,8031,Denver County,801,19740,1,216,-2,-104.960118,39.739437,1,M,-2,2020,11/16/2020,1,1,1,6,-2,0
166823,Massasoit Community College,Massasoit Community College, ,One Massasoit Boulevard,Brockton,MA,02302-3996,Dr. Gena Glickman,President,5085889100,www.massasoit.edu/,www.massasoit.edu/students-and-parents/paying-for-college/financial-aid/index,www.massasoit.edu/students-and-parents/admissions/index,www.massasoit.edu/students-and-parents/admissions/index,www.massasoit.edu/students-and-parents/paying-for-college/financial-aid/net-price-calculator/index,www.massasoit.edu/students-and-parents/veterans/index, ,https://www.massasoit.edu/academics/academic-resource-center/access-and-disability-resources/index,46002284,948677075,1,217700,1,125010,Massachusetts Community Colleges                                                ,25023,Plymouth County,2508,14460,1,148,71650,-70.989799,42.07507,1,A,-2,-2,-2,1,1,1,1,-2,0
490267,Master's Barber & Styling College,Master's Barber & Styling College,Master's Barber College,14665 D Lebanon Road,Old Hickory,TN,37138-4676,Ron             Gillihan,President/Director,6157548144,mastersbarbercollege.edu/, ,www.mastersbarbercollege.edu/contact, ,www.mastersbarbercollege.edu/home/net-price-calculator/, , ,www.mastersbarbercollege.edu/disclosures/,200304901,167417489,1,4258900,2,-2,-2,47189,Wilson County,4706,34980,1,400,-2,-86.571436,36.219691,1,A,-2,-2,-2,1,1,1,7,-2,0
454698,Mayfield College,Mayfield College, ,35-325 Date Palm Dr Ste 101,Cathedral City,CA,92234,Julie Ha,Director,7603285554,www.mayfieldcollege.edu/,www.mayfieldcollege.edu/,www.mayfieldcollege.edu/,www.mayfieldcollege.edu/,www.mayfieldcollege.edu/netprice/npcalc.htm,mayfieldcollege.edu/consumerinformation/Catalog.pdf, ,mayfieldcollege.edu/consumerinformation/Catalog.pdf,371520152,784516317,1,4115600,2,-2,-2,6065,Riverside County,636,40140,1,348,-2,-116.458827,33.790822,1,A,-2,-2,-2,1,1,1,7,-2,0
198914,Mayland Community College,Mayland Community College, ,200 Mayland Drive,Spruce Pine,NC,28777,Dr. John Boyd,President,8287657351,www.mayland.edu/,www.mayland.edu/administration/financial-aid/,www.mayland.edu/academics/admissions/,www.mayland.edu/academics/how-to-apply/,www.mayland.edu/administration/financial-aid/cost-and-payment/,www.mayland.edu/administration/financial-aid/va-education-benefits/, ,www.mayland.edu/administration/student-life/disability-services/,560990134,74525338,1,1119700,2,-2,-2,37011,Avery County,3705,-2,-2,-2,-2,-82.016988,35.934475,1,A,-2,-2,-2,1,1,1,1,-2,0
173957,Mayo Clinic College of Medicine and Science,Mayo Clinic College of Medicine and Science, ,200 1st St SW,Rochester,MN,55905,Fredric B. Meyer  M.D.,Executive Dean,5072843208,https://college.mayo.edu/,https://college.mayo.edu/admissions-and-tuition/financial-aid/,https://college.mayo.edu/admissions-and-tuition/,https://mccms.elluciancrmrecruit.com/Apply/Account/Login, , , ,https://college.mayo.edu/about/college-profile/consumer-information-and-disclosures/,416011702,6471700,1,1173200,1,200860,Mayo Clinic                                                                     ,27109,Olmsted County,2701,40340,1,462,-2,-92.466428,44.02215,1,A,-2,-2,-2,1,1,1,1,1,0
157331,Maysville Community and Technical College,Maysville Community and Technical College, ,1755 U.S. Hwy 68,Maysville,KY,41056,Mr Russ Ward,Interim President/CEO,6067597141,https://maysville.kctcs.edu/,https://maysville.kctcs.edu/affording-college/index.aspx,https://maysville.kctcs.edu/admissions/,https://maysville.kctcs.edu/admissions/start-your-application/index.aspx,https://maysville.kctcs.edu/affording-college/net-price-calculator/,https://maysville.kctcs.edu/admissions/information-for/military-veterans.aspx, ,https://maysville.kctcs.edu/about/student-life/student-support-services/accessibility-services.aspx,611320380,3383093,1,696000,1,121010,Kentucky Community and Technical College System                                 ,21161,Mason County,2104,32500,2,178,-2,-83.806786,38.626607,1,A,-2,-2,-2,1,1,1,1,-2,0
200226,Mayville State University,Mayville State University, ,330 Third Street NE,Mayville,ND,58257-1299,Dr. Brian Van Horn,President,7017882301,www.mayvillestate.edu/,www.mayvillestate.edu/paying-school/,https://www.mayvillestate.edu/prospective-students/admissions/,app.applyyourself.com/AYApplicantLogin/fl_ApplicantConnectLogin.asp?id=Mayville,www.mayvillestate.edu/paying-school/cost-calculator,mayvillestate.edu/admissions/veterans-military/veterans-benefit/,mayvillestate.edu/about-msu/consumer-information/#athletics,mayvillestate.edu/student-resources/student-success-center/disability-support-services/,456002485,803881622,1,299300,1,138010,North Dakota University System                                                  ,38097,Traill County,3800,-2,-2,-2,-2,-97.322554,47.505415,1,A,-2,-2,-2,1,1,1,1,-2,0
164270,McDaniel College,McDaniel College, ,2 College Hill,Westminster,MD,21157,Roger Casey,President,4108487000,www.mcdaniel.edu/,www.mcdaniel.edu/undergraduate/admissions/finance-your-education,www.mcdaniel.edu/undergraduate/admissions,www.mcdaniel.edu/undergraduate/admissions/apply,https://mcdaniel.studentaidcalculator.com/survey.aspx, , ,www.mcdaniel.edu/undergraduate/the-mcdaniel-plan/build-your-education/academic-support,520591694,74935248,1,210900,2,-2,-2,24013,Carroll County,2408,12580,1,548,-2,-77.001992,39.584231,1,A,-2,-2,-2,1,1,1,4,-2,0
484039,McDougle Technical  Institute,McDougle Technical  Institute, ,1901 North Federal Highway #201,Pompano Beach,FL,33062-1000,OctaviaMcDougle,President,9549720635,mti.edu/,mti.edu/,mti.edu/, ,https://mti.edu/wp-content/uploads/2020/10/index.html,mti.edu/, ,mti.edu/,650446197,18344525,1,4228900,2,-2,-2,12011,Broward County,1222,33100,1,370,-2,-80.101821,26.25646,1,A,-2,-2,-2,1,1,1,7,-2,0
198923,McDowell Technical Community College,McDowell Technical Community College, ,54 College Drive,Marion,NC,28752-8728,Ryan Garrison,Interim President,8286526021,https://www.mcdowelltech.edu/,https://www.mcdowelltech.edu/apps/pages/index.jsp?uREC_ID=1022348&type=d&pREC_ID=1328345,https://www.mcdowelltech.edu/apps/pages/admissions,https://www.mcdowelltech.edu/apps/pages/admissions,https://www.mcdowelltech.edu/apps/pages/index.jsp?uREC_ID=1022347&type=d&pREC_ID=1328344, , ,https://www.mcdowelltech.edu/apps/pages/index.jsp?uREC_ID=1022349&type=d&pREC_ID=1328369,560991668,71067466,1,808500,1,137020,North Carolina Community College System                                         ,37111,McDowell County,3711,32000,2,120,-2,-81.96208,35.656254,1,A,-2,-2,-2,1,1,1,1,-2,0
147004,McHenry County College,McHenry County College,MCC  McHenry  McHenrey,8900 US Hwy 14,Crystal Lake,IL,60012-2761,Clinton Gabbard,President,8154553700,www.mchenry.edu/,www.mchenry.edu/financialaid,www.mchenry.edu/admissions,www.mchenry.edu/apply,www.mchenry.edu/netprice,www.mchenry.edu/financialaid/veterans.asp,www.mchenry.edu/consumer,www.mchenry.edu/access,362640702,70162144,1,769100,2,-2,-2,17111,McHenry County,1714,16980,1,176,-2,-88.368956,42.259111,1,A,-2,-2,-2,1,1,1,1,-2,0
493549,MCI,MCI, ,304 South Colonel Rowe Boulevard,McAllen,TX,78501-2702,Carlos Salinas,CEO,9566185800,www.mcallencareersinstitute.com/, , , ,mcallencareersinstitute.com/consumer-information.asp,mcallencareersinstitute.com/consumer-information.asp, ,mcallencareersinstitute.com/consumer-information.asp,262518426,26608673,1,4270700,2,-2,-2,48215,Hidalgo County,4815,32580,1,365,-2,-98.22256,26.199744,1,A,-2,-2,-2,1,1,1,6,-2,0
147013,McKendree University,McKendree University, ,701 College Rd,Lebanon,IL,62254-1291,Daniel C. Dobbins,President,6185374481,https://www.mckendree.edu/,https://www.mckendree.edu/offices/financial-aid/index.php,https://www.mckendree.edu/admission/,https://www.mckendree.edu/admission/info/index.php,https://mckendree.studentaidcalculator.com/survey.aspx,https://www.mckendree.edu/admission/interest/military/index.php,https://www.mckendree.edu/offices/institutional-research/,https://www.mckendree.edu/offices/student-success-advising-center/disability-services.php,370661219,40127102,1,172200,2,-2,-2,17163,St. Clair County,1712,41180,1,476,-2,-89.816822,38.608154,1,A,-2,-2,-2,1,1,1,1,-2,0
226578,McLennan Community College,McLennan Community College,MCC,1400 College Dr,Waco,TX,76708,Johnette McKown,President,2542998622,www.mclennan.edu/,www.mclennan.edu/financial-aid/,www.mclennan.edu/admissions-and-aid/,www.mclennan.edu/admissions/become-a-student/,www.mclennan.edu/financial-aid/, ,mcciep.mclennan.edu/home/reports/pdfs/otherReports/Student_Right_To_Know.pdf,www.mclennan.edu/disability/,741541260,68975598,1,359000,2,-2,-2,48309,McLennan County,4817,47380,1,-2,-2,-97.171228,31.58947,1,A,-2,-2,-2,1,1,1,1,-2,0
226587,McMurry University,McMurry University,McMurry College|McM|McM University|McM College|Mcmurry University|Mcmurry College|McMurry|Mcmurry,S 14th and Sayles Blvd,Abilene,TX,79697,Dr. Sandra Harper,President,3257933800,https://ww2.mcm.edu/,https://financial-aid.mcm.edu/,https://admissions.mcm.edu/,https://admissions.mcm.edu/apply/index.html,https://financial-aid.mcm.edu/calculators/index.html,https://registrar.mcm.edu/tuition-assistance/index.html, ,https://services.mcm.edu/disability/index.html,750855633,73141699,1,359100,2,-2,-2,48441,Taylor County,4819,10180,1,-2,-2,-99.748682,32.429776,1,A,-2,-2,-2,1,1,1,1,-2,0
159717,McNeese State University,McNeese State University,McNeese,4205 Ryan St,Lake Charles,LA,70605,Dr. Daryl V. Burckel,President,3374755000,www.mcneese.edu/,www.mcneese.edu/finaid,www.mcneese.edu/admissions,https://mymcneese.mcneese.edu/web/guest/home,https://www.mcneese.edu/ire/net_price_calculator,www.mcneese.edu/registrar/veterans, ,www.mcneese.edu/ods,726001688,78430295,1,201700,1,122040,The University of Louisiana System                                              ,22019,Calcasieu Parish,2203,29340,1,324,-2,-93.217222,30.178187,1,A,-2,-2,-2,1,1,1,1,-2,0
155511,McPherson College,McPherson College, ,1600 E. Euclid,McPherson,KS,67460-1402,Michael Schneider,President,6202420400,www.mcpherson.edu/,www.mcpherson.edu/admissions/financial-aid/,www.mcpherson.edu/admissions/,https://recruit.mcpherson.edu/apply/,www.mcpherson.edu/admissions/financial-aid/net-price-calculator/, ,www.mcpherson.edu/students/student-right-to-know/,https://www.mcpherson.edu/academics/academic-disability-services/,480543736,43951466,1,193300,2,-2,-2,20113,McPherson County,2001,32700,2,-2,-2,-97.642996,38.371422,1,A,-2,-2,-2,1,1,1,4,-2,0
166656,MCPHS University,MCPHS University,MCPHS University,179 Longwood Ave,Boston,MA,02115-5896,Richard J. Lessard,Interim President,6177322800,www.mcphs.edu/,www.mcphs.edu/admission-and-aid/financial-services,www.mcphs.edu/admission-and-aid,www.mcphs.edu/apply,www.mcphs.edu/admission-and-aid/financial-services/net-price-calculator,https://www.mcphs.edu/admission-and-aid/veterans, ,https://www.mcphs.edu/academics/academic-support-and-resources/office-of-student-access-and-accommodations,42104700,76580695,1,216500,2,-2,-2,25025,Suffolk County,2507,14460,1,148,71650,-71.101244,42.336825,1,A,-2,-2,-2,1,1,1,1,-2,0
374592,MCVSD,MCVSD,mcvsd,4000 Kozloski Rd,Freehold,NJ,07728-5033,Charles Ford,Superintendent,73243179420,www.mcvsd.org/, , , ,www.mcvsd.org/adult/Adult_Education/Net_Price_Calculator.html, ,https://www.mcvsd.org/,www.mcvsd.org/,216007749, ,1,539900,2,-2,-2,34025,Monmouth County,3404,35620,1,408,-2,-74.249254,40.265559,1,A,-2,-2,-2,1,1,1,6,-2,0
439455,MDT College of Health Sciences,MDT College of Health Sciences,ATS Institute of Technology,325 Alpha Park Dr,Highland Heights,OH,44143,Yelena Bykov,CEO,4404491700,www.atsinstitute.edu/,atsinstitute.edu/Wp_Cleveland/?page_id=18,atsinstitute.edu/Wp_Cleveland/?page_id=6, ,atsinstitute.edu/Wp_Cleveland/?page_id=30,atsinstitute.edu/Wp_Cleveland/?page_id=40, ,atsinstitute.edu/Wp_Cleveland/?page_id=40,311514095,150356207,1,3468500,2,-2,-2,39035,Cuyahoga County,3914,17460,1,184,-2,-81.451979,41.544523,1,A,-2,-2,-2,1,1,1,3,-2,0
414461,Mech-Tech College,Mech-Tech College, ,Num 39-40 B St W Industrial Pk,Caguas,PR,00725-0000,Edwin Colon,President,7.87744E+13,https://www.mechtech.edu/,https://www.mechtech.edu/asistencia-economica/,https://www.mechtech.edu/admisiones/,https://www.mechtech.edu/solicitud-en-linea/,https://www.mechtech.edu/NetPriceCalculator/,https://www.dodmou.com/, ,https://www.mechtech.edu/orientacion/,660561556,151482452,1,3025500,2,-2,-2,72025,Caguas Municipio,7298,41980,1,490,-2,-66.053276,18.237102,1,A,-2,-2,-2,1,1,1,2,-2,0
488059,Med Academy,Med Academy, ,3418 West 84th Street  Suite 106,Hialeah,FL,33018-4937,Juan Revuelta,School Director,7862710987,www.medacademy.edu/,www.medacademy.edu/,www.medacademy.edu/,www.medacademy.edu/,www.medacademy.education/npcalc.htm, , ,www.medacademy.edu/,205673334,6983841,1,4244700,2,-2,-2,12086,Miami-Dade County,1225,33100,1,370,-2,-80.35256,25.89821,1,A,-2,-2,-2,1,1,1,7,-2,0
192925,Medaille College,Medaille College, ,18 Agassiz Circle,Buffalo,NY,14214-2695,Kenneth Macur  Ph.D.,President,7168802000,www.medaille.edu/,www.medaille.edu/admissions/financial-aid,www.medaille.edu/admissions,www.medaille.edu/apply,www.medaille.edu/admissions/financial-aid-and-tuition/net-price-calculator,www.medaille.edu/admissions/veterans-military, ,www.medaille.edu/academics/academic-services/student-success-center/disability-services,160805158,79943577,1,277700,2,-2,-2,36029,Erie County,3626,15380,1,160,-2,-78.855941,42.92856,1,A,-2,-2,-2,1,1,1,1,-2,0
455336,MediaTech Institute-Dallas,MediaTech Institute-Dallas, ,13300 Branch View Lane,Dallas,TX,75234,Joel Depue,President,9728691122,https://www.mediatech.edu/,https://mediatech.edu/federal-student-aid/,https://mediatech.edu/admissions/,https://www.mediatech.edu/,https://mediatech.edu/Calculator/,https://mediatech.edu/federal-student-aid/, ,https://mediatech.edu/consumer_info/reasonable-accommodations-policy-individuals-with-disabilities/,751575002,808250125,1,4129800,1,303090,MediaTech Institute                                                             ,48113,Dallas County,4824,19100,1,206,-2,-96.902721,32.92427,1,A,-2,-2,-2,1,1,1,6,-2,0
456153,MediaTech Institute-Houston,MediaTech Institute-Houston, ,3324 Walnut Bend Ln,Houston,TX,77042,Joel Depue,President,8322423426,https://www.mediatech.edu/,https://mediatech.edu/federal-student-aid/,https://www.mediatech.edu/admissions/,https://www.mediatech.edu/,https://mediatech.edu/Calculator/,https://mediatech.edu/federal-student-aid/, ,https://mediatech.edu/consumer-info/reasonable-accommodations-policy-individuals-with-disabilities/,751575002,194021809,1,4129802,1,303090,MediaTech Institute                                                             ,48201,Harris County,4809,26420,1,288,-2,-95.568341,29.724809,1,A,-2,-2,-2,1,1,1,6,-2,0
476595,Medical Allied Career Center,Medical Allied Career Center, ,12631 East Imperial Highway Bldg D-108,Santa Fe Springs,CA,90670-4710,Elizabeth D. Gerber,President/Administrator,5628072420,www.medicalallied.edu/, , , ,www.medicalallied.edu/financial-aid/#netcalc, , ,https://medicalallied.edu/wp-content/uploads/2019/09/Revised_2019_Aug-1-2019.pdf,203388542,612787775,1,4185600,2,-2,-2,6037,Los Angeles County,638,31080,1,348,-2,-118.062402,33.91871,1,A,-2,-2,-2,1,1,1,7,2,0
488217,Medical Career & Technical College,Medical Career & Technical College, ,630 Eastern Bypass,Richmond,KY,40475-2614,Kristi Bertrand,President,8596241988,www.medicalcareerandtechnicalcollege.edu/,www.medicalcareerandtechnicalcollege.edu/,www.medicalcareerandtechnicalcollege.edu/,www.medicalcareerandtechnicalcollege.edu/,https://www.medicalcareerandtechnicalcollege.edu/net-price-calculator/,www.medicalcareerandtechnicalcollege.edu/, ,www.medicalcareerandtechnicalcollege.edu/,450634566,21912552,1,4249000,2,-2,-2,21151,Madison County,2106,40080,2,336,-2,-84.309012,37.734796,1,A,-2,-2,-2,1,1,1,7,-2,0
493479,Medical Career College of Northern California,Medical Career College of Northern California, ,1220 Melody Lane,Roseville,CA,95678-5133,Diane Morgan,CEO,9167217106,https://medicalcareercollege.net/, , , ,https://medicalcareercollege.net/financial-aid/, ,https://medicalcareercollege.net/wp-content/uploads/2019/02/Activity-4-Student-Right-To-Know.pdf,https://medicalcareercollege.net/wp-content/uploads/2019/07/Institutional-and-Financial-Assistance-Information-for-Students.pdf,300882851,8545233,1,4137600,2,-2,-2,6061,Placer County,604,40900,1,472,-2,-121.293121,38.723329,1,A,-2,-2,-2,1,1,1,1,-2,0
479965,Medical Career Institute,Medical Career Institute, ,901 West Park Avenue St 201,Ocean,NJ,7712,Bogdan Jsinski,School Director,7326951190,www.mcinj.edu/,www.mcinj.edu/,www.mcinj.edu/,www.mcinj.edu/,www.mcinj.edu/,www.mcinj.edu/, ,www.state.nj.us/humanservices/dds/home/,204550836,7956432,1,4207500,2,-2,-2,34025,Monmouth County,3404,35620,1,408,-2,-74.046322,40.263786,1,A,-2,-2,-2,1,1,1,6,-2,0
455831,Medical Institute of Palm Beach,Medical Institute of Palm Beach, ,5821B Lake Worth Rd,Greenacres,FL,33463,Douglas McVay,Campus Director,5619645043,www.medicalinstitutepb.edu/,medicalinstitutepb.edu/financial-aid/,https://www.medicalinstitutepb.edu/admission-process, ,https://www.medicalinstitutepb.edu/net-price-calculator,www.medicalinstitutepb.edu/, ,www.medicalinstitutepb.edu/,201727082,5963716,1,4148500,2,-2,-2,12099,Palm Beach County,1221,33100,1,370,-2,-80.134959,26.620478,1,A,-2,-2,-2,1,1,1,7,-2,0
436650,Medical Training College,Medical Training College, ,10525 Plaza Americana Drive,Baton Rouge,LA,70816-5820,Billy L. Clark,President,2259265820,www.mtcbr.com/,www.mtcbr.com/,www.mtcbr.com/, ,https://mtcbr.com/admissions/gainful-employment/, , ,www.mtcbr.com/,721325650,848334967,1,3356300,2,-2,-2,22033,East Baton Rouge Parish,2206,12940,1,-2,-2,-91.069449,30.427312,1,A,-2,-2,-2,1,1,1,6,-2,0
203942,Medina County Career Center,Medina County Career Center, ,1101 W Liberty St,Medina,OH,44256,Steven Chrisman,Superintendent,3.30726E+12,https://mcjvs.edu/,https://mcjvs.edu/?page_id=231,https://mcjvs.edu/?page_id=41,mcjvs.edu/?page_id=6815,https://mcjvs.edu/?page_id=231,mcjvs.edu/?page_id=231, ,sites.google.com/a/mcjvs2.org/mccc-student-assistance/,341085997, ,1,2210800,2,-2,-2,39103,Medina County,3916,17460,1,184,-2,-81.901592,41.155104,1,A,-2,-2,-2,1,1,1,6,-2,0
